species_slug,filename,specimen,view,cause,detail,cdn_status,displayed_as,filename_name_differs,family,common_name,image_url,species_page_url
xylomoia-indirecta,Xylomoia indirecta-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Noctuidae,Oblique Brocade Moth,https://moths.pnwinsects.org/xylomoia-indirecta/Xylomoia%20indirecta-A-V.jpg,https://moths.pnwinsects.org/species/xylomoia-indirecta/
xylotype-arcadia,Xylotype arcadia-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Noctuidae,Acadian Sallow Moth,https://moths.pnwinsects.org/xylotype-arcadia/Xylotype%20arcadia-A-V.jpg,https://moths.pnwinsects.org/species/xylotype-arcadia/
xylotype-arcadia,Xylotype arcadia-B-V.jpg,B,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Noctuidae,Acadian Sallow Moth,https://moths.pnwinsects.org/xylotype-arcadia/Xylotype%20arcadia-B-V.jpg,https://moths.pnwinsects.org/species/xylotype-arcadia/
zale-duplicata,Zale duplicata-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Pine False Looper Moth,https://moths.pnwinsects.org/zale-duplicata/Zale%20duplicata-A-V.jpg,https://moths.pnwinsects.org/species/zale-duplicata/
zale-duplicata,Zale duplicata-B-D.jpg,B,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Pine False Looper Moth,https://moths.pnwinsects.org/zale-duplicata/Zale%20duplicata-B-D.jpg,https://moths.pnwinsects.org/species/zale-duplicata/
zale-duplicata,Zale duplicata-B-V.jpg,B,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Pine False Looper Moth,https://moths.pnwinsects.org/zale-duplicata/Zale%20duplicata-B-V.jpg,https://moths.pnwinsects.org/species/zale-duplicata/
zale-duplicata,Zale duplicata-C-D.jpg,C,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Pine False Looper Moth,https://moths.pnwinsects.org/zale-duplicata/Zale%20duplicata-C-D.jpg,https://moths.pnwinsects.org/species/zale-duplicata/
zale-duplicata,Zale duplicata-C-V.jpg,C,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Pine False Looper Moth,https://moths.pnwinsects.org/zale-duplicata/Zale%20duplicata-C-V.jpg,https://moths.pnwinsects.org/species/zale-duplicata/
zale-lunata,Zale lunata-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Lunate Zale Moth,https://moths.pnwinsects.org/zale-lunata/Zale%20lunata-A-V.jpg,https://moths.pnwinsects.org/species/zale-lunata/
zale-lunata,Zale lunata-B-D.jpg,B,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Lunate Zale Moth,https://moths.pnwinsects.org/zale-lunata/Zale%20lunata-B-D.jpg,https://moths.pnwinsects.org/species/zale-lunata/
zale-lunata,Zale lunata-B-V.jpg,B,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Lunate Zale Moth,https://moths.pnwinsects.org/zale-lunata/Zale%20lunata-B-V.jpg,https://moths.pnwinsects.org/species/zale-lunata/
zale-minerea,Zale minerea-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Colorful Zale Moth,https://moths.pnwinsects.org/zale-minerea/Zale%20minerea-A-V.jpg,https://moths.pnwinsects.org/species/zale-minerea/
zale-minerea,Zale minerea-B-D.jpg,B,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Colorful Zale Moth,https://moths.pnwinsects.org/zale-minerea/Zale%20minerea-B-D.jpg,https://moths.pnwinsects.org/species/zale-minerea/
zale-minerea,Zale minerea-B-V.jpg,B,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Colorful Zale Moth,https://moths.pnwinsects.org/zale-minerea/Zale%20minerea-B-V.jpg,https://moths.pnwinsects.org/species/zale-minerea/
zale-minerea,Zale minerea-C-D.jpg,C,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Colorful Zale Moth,https://moths.pnwinsects.org/zale-minerea/Zale%20minerea-C-D.jpg,https://moths.pnwinsects.org/species/zale-minerea/
zale-minerea,Zale minerea-C-V.jpg,C,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,Colorful Zale Moth,https://moths.pnwinsects.org/zale-minerea/Zale%20minerea-C-V.jpg,https://moths.pnwinsects.org/species/zale-minerea/
zale-rubi,Zale rubi-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,,https://moths.pnwinsects.org/zale-rubi/Zale%20rubi-A-V.jpg,https://moths.pnwinsects.org/species/zale-rubi/
zale-termina,Zale termina-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Erebidae,,https://moths.pnwinsects.org/zale-termina/Zale%20termina-A-V.jpg,https://moths.pnwinsects.org/species/zale-termina/
zosteropoda-hirtipes,Zosteropoda hirtipes-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Noctuidae,V-lined Quaker Moth,https://moths.pnwinsects.org/zosteropoda-hirtipes/Zosteropoda%20hirtipes-A-V.jpg,https://moths.pnwinsects.org/species/zosteropoda-hirtipes/
zotheca-tranquilla,Zotheca tranquilla-A-V.jpg,A,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Noctuidae,Elder Moth,https://moths.pnwinsects.org/zotheca-tranquilla/Zotheca%20tranquilla-A-V.jpg,https://moths.pnwinsects.org/species/zotheca-tranquilla/
zotheca-tranquilla,Zotheca tranquilla-B-V.jpg,B,ventral,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,,,Noctuidae,Elder Moth,https://moths.pnwinsects.org/zotheca-tranquilla/Zotheca%20tranquilla-B-V.jpg,https://moths.pnwinsects.org/species/zotheca-tranquilla/
abagrotis-apposita,Abagrotis apposita-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/abagrotis-apposita/Abagrotis%20apposita-A-D.jpg,https://moths.pnwinsects.org/species/abagrotis-apposita/
abagrotis-baueri,Abagrotis baueri-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/abagrotis-baueri/Abagrotis%20baueri-A-D.jpg,https://moths.pnwinsects.org/species/abagrotis-baueri/
abagrotis-brunneipennis,Abagrotis brunneipennis-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify,,Noctuidae,,https://moths.pnwinsects.org/abagrotis-brunneipennis/Abagrotis%20brunneipennis-A-D.jpg,https://moths.pnwinsects.org/species/abagrotis-brunneipennis/
abagrotis-cupida,Abagrotis cupida-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/abagrotis-cupida/Abagrotis%20cupida-A-D.jpg,https://moths.pnwinsects.org/species/abagrotis-cupida/
abagrotis-dickeli,Abagrotis dickeli-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/abagrotis-dickeli/Abagrotis%20dickeli-A-D.jpg,https://moths.pnwinsects.org/species/abagrotis-dickeli/
abagrotis-discoidalis,Abagrotis discoidalis-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify,,Noctuidae,,https://moths.pnwinsects.org/abagrotis-discoidalis/Abagrotis%20discoidalis-A-D.jpg,https://moths.pnwinsects.org/species/abagrotis-discoidalis/
abagrotis-dodi,Abagrotis dodi-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/abagrotis-dodi/Abagrotis%20dodi-A-D.jpg,https://moths.pnwinsects.org/species/abagrotis-dodi/
abagrotis-duanca,Abagrotis duanca-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/abagrotis-duanca/Abagrotis%20duanca-A-D.jpg,https://moths.pnwinsects.org/species/abagrotis-duanca/
abagrotis-erratica,Abagrotis erratica-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/abagrotis-erratica/Abagrotis%20erratica-A-D.jpg,https://moths.pnwinsects.org/species/abagrotis-erratica/
abagrotis-forbesi,Abagrotis forbesi-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/abagrotis-forbesi/Abagrotis%20forbesi-A-D.jpg,https://moths.pnwinsects.org/species/abagrotis-forbesi/
abagrotis-glenni,Abagrotis glenni-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/abagrotis-glenni/Abagrotis%20glenni-A-D.jpg,https://moths.pnwinsects.org/species/abagrotis-glenni/
abagrotis-hermina,Abagrotis hermina-B-D.jpg,B,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/abagrotis-hermina/Abagrotis%20hermina-B-D.jpg,https://moths.pnwinsects.org/species/abagrotis-hermina/
abagrotis-mirabilis,Abagrotis mirabilis-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/abagrotis-mirabilis/Abagrotis%20mirabilis-A-D.jpg,https://moths.pnwinsects.org/species/abagrotis-mirabilis/
abagrotis-nanalis,Abagrotis nanalis-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/abagrotis-nanalis/Abagrotis%20nanalis-A-D.jpg,https://moths.pnwinsects.org/species/abagrotis-nanalis/
abagrotis-nefascia,Abagrotis nefascia-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/abagrotis-nefascia/Abagrotis%20nefascia-A-D.jpg,https://moths.pnwinsects.org/species/abagrotis-nefascia/
abagrotis-orbis,Abagrotis orbis-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/abagrotis-orbis/Abagrotis%20orbis-A-D.jpg,https://moths.pnwinsects.org/species/abagrotis-orbis/
abagrotis-petalama,Abagrotis petalama-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/abagrotis-petalama/Abagrotis%20petalama-A-D.jpg,https://moths.pnwinsects.org/species/abagrotis-petalama/
abagrotis-placida,Abagrotis placida-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/abagrotis-placida/Abagrotis%20placida-A-D.jpg,https://moths.pnwinsects.org/species/abagrotis-placida/
abagrotis-pulchrata,Abagrotis pulchrata-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify,,Noctuidae,,https://moths.pnwinsects.org/abagrotis-pulchrata/Abagrotis%20pulchrata-A-D.jpg,https://moths.pnwinsects.org/species/abagrotis-pulchrata/
abagrotis-reedi,Abagrotis reedi-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/abagrotis-reedi/Abagrotis%20reedi-A-D.jpg,https://moths.pnwinsects.org/species/abagrotis-reedi/
abagrotis-scopeops,Abagrotis scopeops-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/abagrotis-scopeops/Abagrotis%20scopeops-A-D.jpg,https://moths.pnwinsects.org/species/abagrotis-scopeops/
abagrotis-striata,Abagrotis striata-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/abagrotis-striata/Abagrotis%20striata-A-D.jpg,https://moths.pnwinsects.org/species/abagrotis-striata/
abagrotis-trigona,Abagrotis trigona-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/abagrotis-trigona/Abagrotis%20trigona-A-D.jpg,https://moths.pnwinsects.org/species/abagrotis-trigona/
abagrotis-turbulenta,Abagrotis turbulenta-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/abagrotis-turbulenta/Abagrotis%20turbulenta-A-D.jpg,https://moths.pnwinsects.org/species/abagrotis-turbulenta/
abagrotis-variata,Abagrotis variata-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/abagrotis-variata/Abagrotis%20variata-A-D.jpg,https://moths.pnwinsects.org/species/abagrotis-variata/
abagrotis-vittifrons,Abagrotis vittifrons-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify,,Noctuidae,,https://moths.pnwinsects.org/abagrotis-vittifrons/Abagrotis%20vittifrons-A-D.jpg,https://moths.pnwinsects.org/species/abagrotis-vittifrons/
abrostola-urentis,Abrostola urentis-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify,,Noctuidae,Spectacled Nettle Moth,https://moths.pnwinsects.org/abrostola-urentis/Abrostola%20urentis-A-D.jpg,https://moths.pnwinsects.org/species/abrostola-urentis/
acerra-normalis,Acerra normalis-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify,,Noctuidae,,https://moths.pnwinsects.org/acerra-normalis/Acerra%20normalis-A-D.jpg,https://moths.pnwinsects.org/species/acerra-normalis/
acontia-coquillettii,Acontia coquillettii-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,,https://moths.pnwinsects.org/acontia-coquillettii/Acontia%20coquillettii-A-D.jpg,https://moths.pnwinsects.org/species/acontia-coquillettii/
acontia-coquillettii,Acontia coquillettii-B-D.jpg,B,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse,,Noctuidae,,https://moths.pnwinsects.org/acontia-coquillettii/Acontia%20coquillettii-B-D.jpg,https://moths.pnwinsects.org/species/acontia-coquillettii/
acontia-cretata,Acontia cretata-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse,,Noctuidae,Chalky Bird-dropping Moth,https://moths.pnwinsects.org/acontia-cretata/Acontia%20cretata-A-D.jpg,https://moths.pnwinsects.org/species/acontia-cretata/
acontia-cretata,Acontia cretata-B-D.jpg,B,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify similar,,Noctuidae,Chalky Bird-dropping Moth,https://moths.pnwinsects.org/acontia-cretata/Acontia%20cretata-B-D.jpg,https://moths.pnwinsects.org/species/acontia-cretata/
acopa-perpallida,Acopa perpallida-A-D.jpg,A,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse identify,,Noctuidae,,https://moths.pnwinsects.org/acopa-perpallida/Acopa%20perpallida-A-D.jpg,https://moths.pnwinsects.org/species/acopa-perpallida/
acopa-perpallida,Acopa perpallida-B-D.jpg,B,dorsal,superseded-by-tiles,the same specimen and view is published as a high-resolution tile,not-reported-missing,browse,,Noctuidae,,https://moths.pnwinsects.org/acopa-perpallida/Acopa%20perpallida-B-D.jpg,https://moths.pnwinsects.org/species/acopa-perpallida/
