row_index,species_slug,latitude,longitude,state,county,outcome,district_id,distance_km,notes
30827,lithophane-georgii,46.82,-117.21,WA,Whitman,assigned-contained,US:53075,,
30828,melanchra-picta,47.681,-117.282,WA,Spokane,assigned-contained,US:53063,,
30829,sphinx-drupiferarum,47.343,-120.094,WA,Chelan,assigned-contained,US:53017,,
30830,lacinipolia-comis,48.052,-122.177,WA,Snohomish,assigned-contained,US:53061,,
30831,dasychira-grisefacta,44.908,-122.886,OR,Marion,assigned-contained,US:41047,,
30832,malacosoma-disstria,44.943,-123.034,OR,Marion,assigned-contained,US:41047,,
30833,parabagrotis-cupidissima,42.2,-123.263,OR,Josephine,assigned-contained,US:41033,,
30834,sympistis-semicollaris,48.64,-120.46,WA,Okanogan,assigned-contained,US:53047,,
30835,agrotis-vancouverensis,45.52,-123.109,OR,Washington,assigned-contained,US:41067,,
30836,lacinipolia-pensilis,46.5768,-119.3628,WA,Benton,assigned-contained,US:53005,,
30837,autographa-mappa,48.756,-117.408,WA,Pend Oreille,assigned-contained,US:53051,,
30838,caradrina-montana,47.424,-120.309,WA,Chelan,assigned-contained,US:53007,,
30839,furcula-cinereoides,48.648,-119.464,WA,Okanogan,assigned-contained,US:53047,,
30840,schinia-florida,42.599,-114.759,ID,Twin Falls,assigned-contained,US:16083,,
30841,apamea-zeta,50.76,-122.18,BC,Squamish-Lillooet,assigned-contained,CA:5931,,
30842,xestia-c-nigrum,45.866,-123.594,OR,Clatsop,assigned-contained,US:41007,,
30843,syngrapha-angulidens,50.6,-121.467,BC,Thompson-Nicola,assigned-contained,CA:5933,,
30844,sympistis-tenuifascia,46.03,-117.92,WA,Columbia,assigned-contained,US:53013,,
30845,hemaris-thetis,44.604,-121.277,OR,Jefferson,assigned-contained,US:41031,,
30846,caenurgina-erechtea,46.89,-122.87,WA,Thurston,assigned-contained,US:53067,,
30847,apamea-inficita,50.2,-114.44,AB,,unassigned,,,
30848,agrotis-vancouverensis,45.866,-123.594,OR,Clatsop,assigned-contained,US:41007,,
30849,clemensia-umbrata,45.867,-123.583,OR,Clatsop,assigned-contained,US:41007,,
30850,antheraea-polyphemus,45.325,-118.087,OR,Union,assigned-contained,US:41061,,
30851,abagrotis-mirabilis,45.267,-118.567,OR,Union,assigned-contained,US:41061,,
30852,trichordestra-tacoma,46.907,-123.049,WA,Thurston,assigned-contained,US:53067,,
30853,oligia-violacea,46.731,-117.179,WA,Whitman,assigned-contained,US:53075,,
30854,anagrapha-falcifera,46.359,-118.904,WA,Franklin,assigned-contained,US:53021,,
30855,aseptis-characta,47.13,-118.15,WA,Adams,assigned-contained,US:53001,,
30856,caenurgina-erechtea,46.857,-122.852,WA,Thurston,assigned-contained,US:53067,,
30857,fishia-illocata,46.417,-117.017,ID,Nez Perce,assigned-contained,US:16069,,
30858,euxoa-infausta,44.027,-116.963,OR,Malheur,assigned-contained,US:41045,,
30859,euxoa-infausta,42.231,-121.798,OR,Klamath,assigned-contained,US:41035,,
30860,acronicta-grisea,49.4,-110.174,AB,,unassigned,,,
30861,eremobina-claudens,44.535,-111.25,ID,Fremont,assigned-contained,US:16043,,
30862,euthyatira-semicircularis,45.117,-117.7,OR,Union,assigned-contained,US:41061,,
30863,habrosyne-scripta,47.613,-122.596,WA,Kitsap,assigned-contained,US:53035,,
30864,abagrotis-scopeops,44.217,-122.233,OR,Lane,assigned-contained,US:41039,,
30865,hyles-lineata,47.343,-120.094,WA,Chelan,assigned-contained,US:53017,,
30866,malacosoma-constrictum,44.565,-123.261,OR,Benton,assigned-contained,US:41003,,
30867,arctia-caja,46.324,-120.008,WA,Yakima,assigned-contained,US:53077,,
30868,arctia-parthenos,48.54,-117.58,WA,Stevens,assigned-contained,US:53065,,
30869,cucullia-strigata,47.424,-120.309,WA,Chelan,assigned-contained,US:53007,,
30870,apamea-occidens,46.733,-116.999,ID,Latah,assigned-contained,US:16057,,
30871,acronicta-innotata,52.49,-112.22,AB,,unassigned,,,
30872,apamea-scoparia,46.584,-117.214,WA,Whitman,assigned-contained,US:53075,,
30873,schizura-ipomaeae,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
30874,cryphia-cuerva,45.468,-116.554,ID,Idaho,assigned-contained,US:16049,,
30875,schizura-ipomaeae,46.872,-122.912,WA,Thurston,assigned-contained,US:53067,,
30876,paonias-excaecatus,49.1,-116.45,BC,Central Kootenay,assigned-contained,CA:5903,,
30877,eremobina-claudens,48.86,-121.67,WA,Whatcom,assigned-contained,US:53073,,
30878,acronicta-grisea,49.694,-112.842,AB,,unassigned,,,
30879,hadena-variolata,42.29,-120.14,OR,Lake,assigned-contained,US:41037,,
30880,callizzia-amorata,49.12,-116.16,BC,Central Kootenay,assigned-contained,CA:5903,,
30881,acronicta-insularis,46.702,-119.605,WA,Grant,assigned-contained,US:53025,,
30882,abagrotis-apposita,45.117,-117.7,OR,Union,assigned-contained,US:41061,,
30883,autographa-mappa,47.474,-115.927,ID,Shoshone,assigned-contained,US:16079,,
30884,mamestra-configurata,46.5074,-119.6981,WA,Benton,assigned-contained,US:53005,,
30885,euxoa-perexcellens,44.425,-121.833,OR,Jefferson,assigned-contained,US:41031,,
30886,drepana-bilineata,47.613,-122.596,WA,Kitsap,assigned-contained,US:53035,,
30887,catocala-californica,47.474,-115.927,ID,Shoshone,assigned-contained,US:16079,,
30888,schizura-ipomaeae,46.324,-117.971,WA,Columbia,assigned-contained,US:53013,,
30889,xylena-cineritia,46.839,-117.025,ID,Latah,assigned-contained,US:16057,,
30890,sphinx-vashti,46.08,-118.04,WA,Walla Walla,assigned-contained,US:53071,,
30891,paonias-myops,48.051,-119.902,WA,Okanogan,assigned-contained,US:53047,,
30892,orgyia-antiqua,45.498,-122.43,OR,Multnomah,assigned-contained,US:41051,,
30893,malacosoma-californicum,46.523,-119.353,WA,Benton,assigned-contained,US:53005,,
30894,lophocampa-argentata,47.613,-122.596,WA,Kitsap,assigned-contained,US:53035,,
30895,lithophane-pexata,47.474,-115.927,ID,Shoshone,assigned-contained,US:16079,,
30896,drasteria-adumbrata,49.78,-115.73,BC,East Kootenay,assigned-contained,CA:5901,,
30897,leucoma-salicis,44.565,-123.261,OR,Benton,assigned-contained,US:41003,,
30898,dasychira-grisefacta,45.866,-123.594,OR,Clatsop,assigned-contained,US:41007,,
30899,zale-lunata,48.666,-122.484,WA,Whatcom,assigned-contained,US:53073,,
30900,pheosidea-elegans,52.13,-122.15,BC,Cariboo,assigned-contained,CA:5941,,
30901,schinia-meadi,46.534,-119.364,WA,Benton,assigned-contained,US:53005,,
30902,drepana-bilineata,45.391,-122.611,OR,Clackamas,assigned-contained,US:41005,,
30903,datana-californica,47.186,-122.292,WA,Pierce,assigned-contained,US:53053,,
30904,euxoa-munis,45.117,-117.7,OR,Union,assigned-contained,US:41061,,
30905,apantesis-ornata,46.73,-120.82,WA,Yakima,assigned-contained,US:53077,,
30906,euxoa-septentrionalis,45.99,-120.66,WA,Klickitat,assigned-contained,US:53039,,
30907,litholomia-napaea,47.12,-120.47,WA,Kittitas,assigned-contained,US:53037,,
30908,dasychira-grisefacta,44.593,-123.404,OR,Benton,assigned-contained,US:41003,,
30909,apamea-amputatrix,48.052,-122.177,WA,Snohomish,assigned-contained,US:53061,,
30910,abagrotis-apposita,46.103,-117.271,WA,Asotin,assigned-contained,US:53003,,
30911,polia-nugatis,42.738,-118.643,OR,Harney,assigned-contained,US:41025,,
30912,hypena-humuli,46.584,-117.214,WA,Whitman,assigned-contained,US:53075,,
30913,habrosyne-scripta,47.474,-115.927,ID,Shoshone,assigned-contained,US:16079,,
30914,syngrapha-angulidens,49.1,-116.45,BC,Central Kootenay,assigned-contained,CA:5903,,
30915,phyllodesma-americana,46.731,-117.179,WA,Whitman,assigned-contained,US:53075,,
30916,callizzia-amorata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
30917,apamea-sora,46.775,-120.991,WA,Yakima,assigned-contained,US:53077,,
30918,malacosoma-californicum,47.16,-120.61,WA,Kittitas,assigned-contained,US:53037,,
30919,apamea-antennata,42.29,-120.14,OR,Lake,assigned-contained,US:41037,,
30920,sympistis-occata,48,-119.62,WA,Okanogan,assigned-contained,US:53047,,
30921,acronicta-lupini,48.84,-121.68,WA,Whatcom,assigned-contained,US:53073,,
30922,euxoa-pluralis,44.15,-121.33,OR,Deschutes,assigned-contained,US:41017,,
30923,spilosoma-vagans,46.451,-117.205,WA,Whitman,assigned-contained,US:53075,,
30924,sympistis-columbia,48.73,-120.66,WA,Whatcom,assigned-contained,US:53047,,
30925,lacanobia-subjuncta,46.207,-119.768,WA,Benton,assigned-contained,US:53005,,
30926,acronicta-innotata,53.326,-113.092,AB,,unassigned,,,
30927,syngrapha-alias,53.08,-117.99,AB,,unassigned,,,
30928,lophocampa-maculata,47.39,-121.46,WA,King,assigned-contained,US:53033,,
30929,andropolia-diversilineata,46.523,-119.353,WA,Benton,assigned-contained,US:53005,,
30930,lacanobia-radix,47.149,-124.187,WA,Grays Harbor,assigned-contained,US:53027,,
30931,proserpinus-clarkiae,45.325,-118.087,OR,Union,assigned-contained,US:41061,,
30932,malacosoma-californicum,47.9,-118.495,WA,Ferry,assigned-contained,US:53019,,
30933,apamea-devastator,46.266,-119.293,WA,Benton,assigned-contained,US:53005,,
30934,euxoa-olivalis,43.557,-120.074,OR,Lake,assigned-contained,US:41037,,
30935,sphinx-vashti,49.1,-116.5,BC,Central Kootenay,assigned-contained,CA:5903,,
30936,lophocampa-maculata,46.11,-122.32,WA,Cowlitz,assigned-contained,US:53015,,
30937,apamea-antennata,47.6,-120.17,WA,Douglas,assigned-contained,US:53017,,
30938,idia-americalis,46.094,-117.846,WA,Columbia,assigned-contained,US:53013,,
30939,sympistis-sokar,44.54,-117.66,OR,Baker,assigned-contained,US:41001,,
30940,euthyatira-lorata,45.829,-121.706,WA,Skamania,assigned-contained,US:53059,,
30941,hyles-gallii,48.76,-122.487,WA,Whatcom,assigned-contained,US:53073,,
30942,euxoa-brunneigera,44.518,-117.862,OR,Baker,assigned-contained,US:41001,,
30943,schinia-acutilinea,46.5074,-119.6981,WA,Benton,assigned-contained,US:53005,,
30944,resapamea-passer,42.599,-114.759,ID,Twin Falls,assigned-contained,US:16083,,
30945,lophocampa-maculata,43.284,-111.216,ID,Bonneville,assigned-contained,US:16019,,
30946,hemaris-thetis,44.438,-120.956,OR,Crook,assigned-contained,US:41013,,
30947,lophocampa-argentata,43.024,-124.007,OR,Coos,assigned-contained,US:41011,,
30948,euxoa-plagigera,44.461,-121.64,OR,Jefferson,assigned-contained,US:41031,,
30949,spiramater-lutra,48.67,-117.18,WA,Pend Oreille,assigned-contained,US:53051,,
30950,gnophaela-vermiculata,47.058,-115.352,ID,Shoshone,assigned-contained,US:16079,,
30951,abagrotis-nefascia,47.16,-120.61,WA,Kittitas,assigned-contained,US:53037,,
30952,apamea-devastator,46.943,-121.325,WA,Yakima,assigned-contained,US:53077,,
30953,pseudanarta-caeca,48,-119.62,WA,Okanogan,assigned-contained,US:53047,,
30954,acronicta-impleta,52.17,-113.47,AB,,unassigned,,,
30955,euxoa-citricolor,43.814,-120.603,OR,Deschutes,assigned-contained,US:41017,,
30956,behrensia-conchiformis,44.908,-122.886,OR,Marion,assigned-contained,US:41047,,
30957,callizzia-amorata,49.07,-121.97,BC,Fraser Valley,assigned-contained,CA:5909,,
30958,pseudobryomima-muscosa,44.21,-122.1,OR,Lane,assigned-contained,US:41039,,
30959,lacinipolia-pensilis,49.533,-117.417,BC,Central Kootenay,assigned-contained,CA:5903,,
30960,homorthodes-discreta,48.73,-121.03,WA,Whatcom,assigned-contained,US:53073,,
30961,diarsia-esurialis,44.583,-123.417,OR,Benton,assigned-contained,US:41003,,
30962,eutricopis-nexilis,44.974,-113.445,ID,Lemhi,assigned-contained,US:30001,,
30963,spilosoma-pteridis,46.827,-123.014,WA,Thurston,assigned-contained,US:53067,,
30964,lacinipolia-pensilis,46.507,-119.698,WA,Benton,assigned-contained,US:53005,,
30965,acronicta-grisea,49.53,-117.42,BC,Central Kootenay,assigned-contained,CA:5903,,
30966,papaipema-insulidens,46.324,-117.971,WA,Columbia,assigned-contained,US:53013,,
30967,abagrotis-forbesi,48.65,-122.83,WA,San Juan,assigned-contained,US:53055,,
30968,orthosia-hibisci,46.065,-118.352,WA,Walla Walla,assigned-contained,US:53071,,
30969,copablepharon-spiritum,42.005,-118.59,OR,Harney,assigned-contained,US:41025,,
30970,agrotis-ipsilon,45.221,-123.075,OR,Yamhill,assigned-contained,US:41071,,
30971,agrotis-vancouverensis,44.583,-123.417,OR,Benton,assigned-contained,US:41003,,
30972,syngrapha-angulidens,49.38,-119.92,BC,Okanagan-Similkameen,assigned-contained,CA:5907,,
30973,callizzia-amorata,44.771,-122.564,OR,Marion,assigned-contained,US:41047,,
30974,euxoa-ochrogaster,44.461,-121.64,OR,Jefferson,assigned-contained,US:41031,,
30975,mesogona-olivata,46.89,-119.95,WA,Grant,assigned-contained,US:53025,,
30976,pyrrharctia-isabella,47.63,-116.28,ID,Shoshone,assigned-contained,US:16079,,
30977,sphinx-chersis,44.583,-123.417,OR,Benton,assigned-contained,US:41003,,
30978,adelphagrotis-stellaris,44.943,-123.034,OR,Marion,assigned-contained,US:41047,,
30979,lasionycta-mutilata,48.85,-121.68,WA,Whatcom,assigned-contained,US:53073,,
30980,euxoa-plagigera,48.49,-122.69,WA,Skagit,assigned-contained,US:53057,,
30981,idia-americalis,49.533,-117.417,BC,Central Kootenay,assigned-contained,CA:5903,,
30982,egira-curialis,46.733,-116.999,ID,Latah,assigned-contained,US:16057,,
30983,pseudohemihyalea-edwardsii,44.583,-123.417,OR,Benton,assigned-contained,US:41003,,
30984,cucullia-montanae,42.6,-114.76,ID,Twin Falls,assigned-contained,US:16083,,
30985,feltia-jaculifera,46.664,-118.223,WA,Franklin,assigned-contained,US:53075,,
30986,rhizagrotis-albalis,46.507,-119.698,WA,Benton,assigned-contained,US:53005,,
30987,abagrotis-vittifrons,44.517,-117.918,OR,Baker,assigned-contained,US:41001,,
30988,xestia-xanthographa,45.446,-122.638,OR,Clackamas,assigned-contained,US:41005,,
30989,egira-curialis,46.92,-119.24,WA,Grant,assigned-contained,US:53025,,
30990,aseptis-characta,46.324,-117.971,WA,Columbia,assigned-contained,US:53013,,
30991,heliothis-belladonna,46.5,-120.35,WA,Yakima,assigned-contained,US:53077,,
30992,caenurgina-erechtea,46.733,-116.999,ID,Latah,assigned-contained,US:16057,,
30993,apantesis-nevadensis,46.674,-119.37,WA,Franklin,assigned-contained,US:53021,,
30994,lophocampa-maculata,48.513,-121.615,WA,Skagit,assigned-contained,US:53057,,
30995,sympistis-youngi,46.79,-121.09,WA,Yakima,assigned-contained,US:53077,,
30996,malacosoma-disstria,47.613,-122.596,WA,Kitsap,assigned-contained,US:53035,,
30997,dasychira-grisefacta,48.248,-116.307,ID,Bonner,assigned-contained,US:16017,,
30998,heliolonche-pictipennis,43.217,-116.55,ID,Owyhee,assigned-contained,US:16073,,
30999,abagrotis-placida,52.77,-118.03,AB,,unassigned,,,
31000,spilosoma-vagans,46.731,-117.179,WA,Whitman,assigned-contained,US:53075,,
31001,apamea-inficita,53.94,-119.18,AB,,unassigned,,,
31002,lithophane-thaxteri,48.69,-122.49,WA,Whatcom,assigned-contained,US:53073,,
31003,galgula-partita,46.92,-122.85,WA,Thurston,assigned-contained,US:53067,,
31004,papaipema-limata,47.733,-118.314,WA,Lincoln,assigned-contained,US:53043,,
31005,leucania-dia,48.646,-122.976,WA,San Juan,assigned-contained,US:53055,,
31006,orthosia-praeses,48.49,-122.69,WA,Skagit,assigned-contained,US:53057,,
31007,pseudothyatira-cymatophoroides,49.066,-121.967,BC,Fraser Valley,assigned-contained,CA:5909,,
31008,xestia-finatimis,44.461,-121.64,OR,Jefferson,assigned-contained,US:41031,,
31009,lithophane-georgii,44.908,-122.886,OR,Marion,assigned-contained,US:41047,,
31010,apamea-indocilis,47.613,-122.596,WA,Kitsap,assigned-contained,US:53035,,
31011,schizura-ipomaeae,46.731,-117.179,WA,Whitman,assigned-contained,US:53075,,
31012,manduca-quinquemaculata,43.614,-116.203,ID,Ada,assigned-contained,US:16001,,
31013,phyllodesma-americana,46.667,-117.283,WA,Whitman,assigned-contained,US:53075,,
31014,caenurgina-erechtea,46.103,-118.12,WA,Walla Walla,assigned-contained,US:53071,,
31015,apantesis-ornata,44.449,-123.207,OR,Linn,assigned-contained,US:41043,,
31016,habrosyne-scripta,45.3,-122.774,OR,Clackamas,assigned-contained,US:41005,,
31017,phragmatobia-fuliginosa,45.144,-122.854,OR,Marion,assigned-contained,US:41047,,
31018,hemaris-thetis,47.718,-116.951,ID,Kootenai,assigned-contained,US:16055,,
31019,abagrotis-vittifrons,46.5074,-119.6981,WA,Benton,assigned-contained,US:53005,,
31020,nedra-stewarti,46.92,-122.85,WA,Thurston,assigned-contained,US:53067,,
31021,euxoa-plagigera,42.421,-118.411,OR,Harney,assigned-contained,US:41025,,
31022,orthodes-noverca,48.76,-122.487,WA,Whatcom,assigned-contained,US:53073,,
31023,diarsia-esurialis,47.102,-122.473,WA,Pierce,assigned-contained,US:53053,,
31024,euxoa-altens,42.08,-122.72,OR,Jackson,assigned-contained,US:41029,,
31025,sunira-decipiens,46.73,-117.18,WA,Whitman,assigned-contained,US:53075,,
31026,paraseptis-adnixa,47.102,-122.473,WA,Pierce,assigned-contained,US:53053,,
31027,pleromelloida-cinerea,47.34,-120.67,WA,Chelan,assigned-contained,US:53037,,
31028,acronicta-insularis,47.58,-119.34,WA,Grant,assigned-contained,US:53025,,
31029,euxoa-difformis,46.86,-120.57,WA,Kittitas,assigned-contained,US:53037,,
31030,peridroma-saucia,44.565,-123.261,OR,Benton,assigned-contained,US:41003,,
31031,habrosyne-scripta,47.613,-122.596,WA,Kitsap,assigned-contained,US:53035,,
31032,hemileuca-hera,44.583,-118.626,OR,Grant,assigned-contained,US:41023,,
31033,hyles-lineata,48.654,-120.506,WA,Okanogan,assigned-contained,US:53047,,
31034,caradrina-meralis,48.68,-122.48,WA,Whatcom,assigned-contained,US:53073,,
31035,egira-rubrica,46.872,-122.912,WA,Thurston,assigned-contained,US:53067,,
31036,acronicta-insita,52.31,-113.92,AB,,unassigned,,,
31037,ceranemota-fasciata,51.05,-118.133,BC,Columbia-Shuswap,assigned-contained,CA:5939,,
31038,spodoptera-praefica,46.32,-117.97,WA,Columbia,assigned-contained,US:53013,,
31039,hyphantria-cunea,43.774,-117.736,OR,Malheur,assigned-contained,US:41045,,
31040,syngrapha-angulidens,47.08,-121.08,WA,Kittitas,assigned-contained,US:53037,,
31041,schinia-perminuta,46.86,-120.56,WA,Kittitas,assigned-contained,US:53037,,
31042,benjaminiola-colorada,47.58,-119.34,WA,Grant,assigned-contained,US:53025,,
31043,parabagrotis-insularis,44.217,-122.233,OR,Lane,assigned-contained,US:41039,,
31044,homoglaea-dives,47.2,-120.783,WA,Kittitas,assigned-contained,US:53037,,
31045,anaplectoides-pressus,53.94,-119.18,AB,,unassigned,,,
31046,homoglaea-californica,42.303,-123.766,OR,Josephine,assigned-contained,US:41033,,
31047,euxoa-atomaris,43.774,-117.736,OR,Malheur,assigned-contained,US:41045,,
31048,condica-discistriga,42.563,-114.46,ID,Twin Falls,assigned-contained,US:16083,,
31049,pachysphinx-modesta,48.76,-122.487,WA,Whatcom,assigned-contained,US:53073,,
31050,egira-curialis,46.501,-120.464,WA,Yakima,assigned-contained,US:53077,,
31051,alypia-langtoni,46.731,-117.179,WA,Whitman,assigned-contained,US:53075,,
31052,drasteria-adumbrata,46.324,-117.971,WA,Columbia,assigned-contained,US:53013,,
31053,ceranemota-tearlei,50.683,-121.933,BC,Squamish-Lillooet,assigned-contained,CA:5931,,
31054,cosmia-praeacuta,47.606,-122.332,WA,King,assigned-contained,US:53033,,
31055,fishia-discors,46.86,-120.57,WA,Kittitas,assigned-contained,US:53037,,
31056,anagrapha-falcifera,46.049,-118.387,WA,Walla Walla,assigned-contained,US:53071,,
31057,sphinx-perelegans,44.55,-117.666,OR,Baker,assigned-contained,US:41001,,
31058,leucania-farcta,49.533,-117.417,BC,Central Kootenay,assigned-contained,CA:5903,,
31059,euxoa-infausta,46.038,-117.252,WA,Asotin,assigned-contained,US:53003,,
31060,drasteria-sabulosa,46.85,-120.48,WA,Kittitas,assigned-contained,US:53037,,
31061,homorthodes-discreta,43.774,-117.736,OR,Malheur,assigned-contained,US:41045,,
31062,abagrotis-discoidalis,43.683,-119.448,OR,Harney,assigned-contained,US:41025,,
31063,amphipyra-tragopoginis,48.421,-122.333,WA,Skagit,assigned-contained,US:53057,,
31064,abagrotis-glenni,44.633,-121.129,OR,Jefferson,assigned-contained,US:41031,,
31065,schinia-unimacula,42.155,-118.454,OR,Harney,assigned-contained,US:41025,,
31066,furcula-scolopendrina,46.79,-121.09,WA,Yakima,assigned-contained,US:53077,,
31067,cucullia-mcdunnoughi,46.9,-119.94,WA,Grant,assigned-contained,US:53025,,
31068,zale-duplicata,48.715,-121.133,WA,Whatcom,assigned-contained,US:53073,,
31069,scotogramma-yakima,42.18,-119.95,OR,Lake,assigned-contained,US:41037,,
