species_slug,filename,photographer,weight,license,view,specimen,navigational,locality,state,latitude,longitude,elevation_ft,year,month,day,collector,subspecies
schinia-jaguarina,Schinia jaguarina-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,9mi W Medicine Lodge on Hwy 160,KS,37.28,-98.74,1690,1990,6,9,RL Huber,
schinia-jaguarina,Schinia jaguarina-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,"Laurel, 8 mi. N on Hwy 532",MT,45.786,-108.8,3380,1997,6,25,C. Harp,
schinia-jaguarina,Schinia jaguarina-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,"Laurel, 8 mi. N on Hwy 532",MT,45.786,-108.8,3380,1997,6,25,C. Harp,
schinia-luxa,Schinia luxa-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Deming,NM,32.27,-107.76,4340,,9,1,,
schinia-luxa,Schinia luxa-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Deming,NM,32.27,-107.76,4340,,9,1,,
schinia-lynda,Schinia lynda-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,,,,,,,,,,
schinia-lynda,Schinia lynda-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,,,,,,,,,,
schinia-lynda,Schinia lynda-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,"Denio, 2mi NE",OR,42.005,-118.59,4160,2014,5,1,L. Crabo/G. Morrell,
schinia-lynda,Schinia lynda-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,"Denio, 2mi NE",OR,42.005,-118.59,4160,2014,5,1,L. Crabo/G. Morrell,
schinia-meadi,Schinia meadi-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,"Wanapum Dam, 1.5 mi. NNE",WA,46.9,-119.94,1054,1990,5,26,L. G. Crabo,
schinia-meadi,Schinia meadi-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,"Wanapum Dam, 1.5 mi. NNE",WA,46.9,-119.94,1054,1990,5,26,L. G. Crabo,
schinia-mortua,Schinia mortua-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,"Prescott, 4mi N of Granite Dells",AZ,34.066,-112.437,5012,1970,8,11,LM Martin,
schinia-mortua,Schinia mortua-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,"Prescott, 4mi N of Granite Dells",AZ,34.066,-112.437,5012,1970,8,11,LM Martin,
schinia-mortua,Schinia mortua-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,Buhl,ID,42.599,-114.759,3500,1973,7,4,R. E. Miller,
schinia-mortua,Schinia mortua-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,Buhl,ID,42.599,-114.759,3500,1973,7,4,R. E. Miller,
schinia-oleagina,Schinia oleagina-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Namorf,OR,43.774,-117.736,2637,2003,8,29,L. G. Crabo,
schinia-oleagina,Schinia oleagina-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Namorf,OR,43.774,-117.736,2637,2003,8,29,L. G. Crabo,
schinia-perminuta,Schinia perminuta-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Manastash Ridge @ Durr Rd.,WA,46.89,-120.57,2499,2003,6,2,L. G. Crabo,
schinia-perminuta,Schinia perminuta-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Manastash Ridge @ Durr Rd.,WA,46.89,-120.57,2499,2003,6,2,L. G. Crabo,
schinia-persimilis,Schinia persimilis-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Hailstone Butte,AB,50.2,-114.44,6676,1990,7,14,J. Troubridge,
schinia-persimilis,Schinia persimilis-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Hailstone Butte,AB,50.2,-114.44,6676,1990,7,14,J. Troubridge,
schinia-rivulosa,Schinia rivulosa-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Knoxville,TN,35.96,-83.92,978,1925,8,16,,
schinia-rivulosa,Schinia rivulosa-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Knoxville,TN,35.96,-83.92,978,1925,8,16,,
schinia-sexplagiata,Schinia sexplagiata-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Little Cottonwood Cr.,OR,42.162,-118.608,4371,2001,7,20,Crabo/Troubridge,
schinia-sexplagiata,Schinia sexplagiata-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Little Cottonwood Cr.,OR,42.162,-118.608,4371,2001,7,20,Crabo/Troubridge,
schinia-suetus,Schinia suetus-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,1.5 mi. W Sand Spring Cyn.,WA,45.74,-120.53,656,1988,5,21,L. G. Crabo,
schinia-suetus,Schinia suetus-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,1.5 mi. W Sand Spring Cyn.,WA,45.74,-120.53,656,1988,5,21,L. G. Crabo,
schinia-suetus,Schinia suetus-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,Dalles Mtn. Rd. @ O'Brien Rd; summit,WA,45.7,-121.02,2297,1989,5,7,L. G. Crabo,
schinia-suetus,Schinia suetus-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,Dalles Mtn. Rd. @ O'Brien Rd; summit,WA,45.7,-121.02,2297,1989,5,7,L. G. Crabo,
schinia-tertia,Schinia tertia-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,"Springfield, S of town along Hwy #385/287",CO,37.385,-102.615,4409,2002,8,30,Chuck Harp,
schinia-tertia,Schinia tertia-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,"Springfield, S of town along Hwy #385/287",CO,37.385,-102.615,4409,2002,8,30,Chuck Harp,
schinia-tertia,Schinia_tertia-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,,,,,,,,,,
schinia-tertia,Schinia_tertia-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,,,,,,,,,,
schinia-unimacula,Schinia unimacula-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,"Vantage, 4 mi. E",WA,46.924,-119.908,1046,2002,8,30,L. G. Crabo,
schinia-unimacula,Schinia unimacula-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,"Vantage, 4 mi. E",WA,46.924,-119.908,1046,2002,8,30,L. G. Crabo,
schinia-vacciniae,Schinia vacciniae-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Junior Pt. CG,WA,47.99,-120.39,5384,1985,7,21,J. P. Pelham,
schinia-vacciniae,Schinia vacciniae-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Junior Pt. CG,WA,47.99,-120.39,5384,1985,7,21,J. P. Pelham,
schinia-vacciniae,Schinia-vacciniae-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,,,,,,,,,,
schinia-vacciniae,Schinia-vacciniae-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,,,,,,,,,,
schinia-villosa,Schinia villosa-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Monumental Mt.,WA,48.67,-117.18,4617,1992,6,25,Pelham/Crawford,
schinia-villosa,Schinia villosa-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Monumental Mt.,WA,48.67,-117.18,4617,1992,6,25,Pelham/Crawford,
schinia-walsinghami,Schinia walsinghami-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Trout Cr. Cyn.,OR,42.155,-118.454,4446,2003,8,28,L. G. Crabo,
schinia-walsinghami,Schinia walsinghami-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Trout Cr. Cyn.,OR,42.155,-118.454,4446,2003,8,28,L. G. Crabo,
schizura-concinna,Schizura concinna-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Sunset Point,WA,46.172,-117.534,5742,2005,7,11,Crabo/Coughlin,
schizura-concinna,Schizura concinna-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Sunset Point,WA,46.172,-117.534,5742,2005,7,11,Crabo/Coughlin,
schizura-conspecta,Schizura conspecta-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Cornet Cr.,OR,44.518,-117.862,4194,2007,6,15,L. G. Crabo,
schizura-conspecta,Schizura conspecta-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Cornet Cr.,OR,44.518,-117.862,4194,2007,6,15,L. G. Crabo,
schizura-conspecta,Schizura conspecta-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,"Bridgeport SP, W",WA,48,-119.62,1047,1996,7,12,L. G. Crabo,
schizura-conspecta,Schizura conspecta-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,"Bridgeport SP, W",WA,48,-119.62,1047,1996,7,12,L. G. Crabo,
schizura-ipomaeae,Schizura ipomaeae-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Harts Pass Rd. @ Deadhorse Pt.,WA,48.64,-120.46,3841,1997,7,23,L. G. Crabo,
schizura-ipomaeae,Schizura ipomaeae-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Harts Pass Rd. @ Deadhorse Pt.,WA,48.64,-120.46,3841,1997,7,23,L. G. Crabo,
schizura-ipomaeae,Schizura ipomaeae-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,Harts Pass Rd. @ Deadhorse Pt.,WA,48.64,-120.46,3841,1999,8,3,L. G. Crabo,
schizura-ipomaeae,Schizura ipomaeae-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,Harts Pass Rd. @ Deadhorse Pt.,WA,48.64,-120.46,3841,1999,8,3,L. G. Crabo,
schizura-unicornis,Schizura unicornis-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Lewis & Clark SP,WA,46.52,-122.82,449,1990,6,30,L. G. Crabo,
schizura-unicornis,Schizura unicornis-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Lewis & Clark SP,WA,46.52,-122.82,449,1990,6,30,L. G. Crabo,
schizura-unicornis,Schizura unicornis-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,Kirby Flat Rd.,BC,50.53,-121.71,3546,2005,8,5,L. G. Crabo,
schizura-unicornis,Schizura unicornis-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,Kirby Flat Rd.,BC,50.53,-121.71,3546,2005,8,5,L. G. Crabo,
scoliopteryx-libatrix,Scoliopteryx libatrix-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,"Coast Range, Gott Peak",BC,50.36,-122.14,7100,2006,7,26,LG Crabo,
scoliopteryx-libatrix,Scoliopteryx libatrix-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,"Coast Range, Gott Peak",BC,50.36,-122.14,7100,2006,7,26,LG Crabo,
scotogramma-fervida,Anarta fervida-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Alkali L.,OR,43,-119.995,4343,2007,6,13,L. G. Crabo,
scotogramma-fervida,Anarta fervida-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Alkali L.,OR,43,-119.995,4343,2007,6,13,L. G. Crabo,
scotogramma-harnardi,Scotogramma_harnardi-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,,,,,,,,,,
scotogramma-harnardi,Scotogramma_harnardi-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,,,,,,,,,,
scotogramma-orida,Scotogramma orida-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Alkali L.,OR,43,-119.995,4343,2007,9,11,L. G. Crabo,
scotogramma-orida,Scotogramma orida-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Alkali L.,OR,43,-119.995,4343,2007,9,11,L. G. Crabo,
scotogramma-ptilodonta,Anarta ptilodonta-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Fallon,NV,39.562,-118.757,3925,2003,8,27,LG Crabo,
scotogramma-ptilodonta,Anarta ptilodonta-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Fallon,NV,39.562,-118.757,3925,2003,8,27,LG Crabo,
scotogramma-ptilodonta,Anarta ptilodonta-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,Fallon,NV,39.562,-118.757,3925,2003,8,27,LG Crabo,
scotogramma-ptilodonta,Anarta ptilodonta-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,Fallon,NV,39.562,-118.757,3925,2003,8,27,LG Crabo,
scotogramma-ptilodonta,Scotogramma ptilodonta-C-D.jpg,Merrill A. Peterson,5,CC BY-NC-SA 4.0,dorsal,C,,,,,,,,,,,
scotogramma-ptilodonta,Scotogramma ptilodonta-C-V.jpg,Merrill A. Peterson,6,CC BY-NC-SA 4.0,ventral,C,,,,,,,,,,,
scotogramma-stretchii,Scotogramma stretchii-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,"Wanapum Dam, 1.5 mi. NNE",WA,46.9,-119.94,1054,1992,4,26,L. G. Crabo,
scotogramma-stretchii,Scotogramma stretchii-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,"Wanapum Dam, 1.5 mi. NNE",WA,46.9,-119.94,1054,1992,4,26,L. G. Crabo,
scotogramma-submarina,Scotogramma submarina-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Little Cottonwood Cr.,OR,42.162,-118.608,4371,2001,7,20,Crabo/Troubridge,
scotogramma-submarina,Scotogramma submarina-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Little Cottonwood Cr.,OR,42.162,-118.608,4371,2001,7,20,Crabo/Troubridge,
scotogramma-yakima,Scotogramma yakima-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Schnebly Coulee,WA,46.95,-120.09,1740,2000,9,26,L. G. Crabo,
scotogramma-yakima,Scotogramma yakima-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Schnebly Coulee,WA,46.95,-120.09,1740,2000,9,26,L. G. Crabo,
scotogramma-yakima,Scotogramma yakima-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,Schnebly Coulee,WA,46.95,-120.09,1740,2000,9,26,L. G. Crabo,
scotogramma-yakima,Scotogramma yakima-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,Schnebly Coulee,WA,46.95,-120.09,1740,2000,9,26,L. G. Crabo,
selicanis-cinereola,Selicanis_cinereola-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,,,,,,,,,,
selicanis-cinereola,Selicanis_cinereola-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,,,,,,,,,,
setagrotis-pallidicollis,Setagrotis pallidicollis-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Anatone Butte vic.,WA,46.103,-117.271,4656,2005,7,11,Crabo/Coughlin,
setagrotis-pallidicollis,Setagrotis pallidicollis-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Anatone Butte vic.,WA,46.103,-117.271,4656,2005,7,11,Crabo/Coughlin,
setagrotis-pallidicollis,Setagrotis pallidicollis-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,Sunset Point,WA,46.172,-117.534,5742,2005,7,11,Crabo/Coughlin,
setagrotis-pallidicollis,Setagrotis pallidicollis-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,Sunset Point,WA,46.172,-117.534,5742,2005,7,11,Crabo/Coughlin,
setagrotis-radiola,Setagrotis radiola-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,"Jameson L., SW end",WA,47.66,-119.62,1967,2003,9,12,L. G. Crabo,
setagrotis-radiola,Setagrotis radiola-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,"Jameson L., SW end",WA,47.66,-119.62,1967,2003,9,12,L. G. Crabo,
setagrotis-vocalis,Setagrotis_vocalis-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,,,,,,,,,,
setagrotis-vocalis,Setagrotis_vocalis-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,,,,,,,,,,
setagrotis-vocalis,Setagrotis_vocalis-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,,,,,,,,,,
setagrotis-vocalis,Setagrotis_vocalis-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,,,,,,,,,,
sicya-macularia,Sicya macularia-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,,,,,,,,,,
sicya-macularia,Sicya macularia-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,,,,,,,,,,
sicya-macularia,Sicya macularia-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,,,,,,,,,,
sicya-macularia,Sicya macularia-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,,,,,,,,,,
sicya-morsicaria,Sicya mersicaria-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,,,,,,,,,,
sicya-morsicaria,Sicya mersicaria-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,,,,,,,,,,
sicya-morsicaria,Sicya mersicaria-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,,,,,,,,,,
sicya-morsicaria,Sicya mersicaria-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,,,,,,,,,,
sideridis-fuscolutea,Sideridis fuscolutea-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Alkali L.,OR,43,-119.995,4343,2002,6,2,Crabo/Troubridge,
sideridis-fuscolutea,Sideridis fuscolutea-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Alkali L.,OR,43,-119.995,4343,2002,6,2,Crabo/Troubridge,
sideridis-maryx,Sideridis maryx-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,"Fraser R Cyn between Lytton & Lillooet, Kirby Flat Rd",BC,50.53,-121.71,2000,,,,LG Crabo,
sideridis-maryx,Sideridis maryx-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,"Fraser R Cyn between Lytton & Lillooet, Kirby Flat Rd",BC,50.53,-121.71,2000,,,,LG Crabo,
sideridis-rosea,Sideridis rosea-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,"Little Hoquiam, 2mE; Grapeview Loop Rd.",WA,47.31,-122.9,204,1996,6,12,L. G. Crabo,
sideridis-rosea,Sideridis rosea-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,"Little Hoquiam, 2mE; Grapeview Loop Rd.",WA,47.31,-122.9,204,1996,6,12,L. G. Crabo,
sideridis-uscripta,Sideridis uscripta-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Potholes,WA,46.982,-119.451,1113,2001,5,23,L. & E. Crabo,
sideridis-uscripta,Sideridis uscripta-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Potholes,WA,46.982,-119.451,1113,2001,5,23,L. & E. Crabo,
smerinthus-cerisyi,Smerinthus_cerisyi-B-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,B,,,,,,,,,,,
smerinthus-cerisyi,Smerinthus_cerisyi-B-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,B,,,,,,,,,,,
smerinthus-cerisyi,Smerinthus_cerisyi-C-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,C,,,,,,,,,,,
smerinthus-cerisyi,Smerinthus_cerisyi-C-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,C,,,,,,,,,,,
smerinthus-jamaicensis,Smerinthus jamaicensis-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,NE Marquette Is,MI,45.972,-84.376,590,2004,7,14,LG Crabo,
smerinthus-jamaicensis,Smerinthus jamaicensis-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,NE Marquette Is,MI,45.972,-84.376,590,2004,7,14,LG Crabo,
smerinthus-ophthalmica,Smerinthus cerisyi-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Munson Prairie,WA,45.9,-120.68,2573,1989,5,6,L. G. Crabo,
smerinthus-ophthalmica,Smerinthus cerisyi-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Munson Prairie,WA,45.9,-120.68,2573,1989,5,6,L. G. Crabo,
smerinthus-ophthalmica,Smerinthus_ophthalmica-A-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,A,,,,,,,,,,,
smerinthus-ophthalmica,Smerinthus_ophthalmica-A-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,A,,,,,,,,,,,
somatolophia-ectrapelaria,Sometolephia ectrapelaria-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,,,,,,,,,,
somatolophia-ectrapelaria,Sometolephia ectrapelaria-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,,,,,,,,,,
somatolophia-ectrapelaria,Sometolephia ectrapelaria-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,,,,,,,,,,
somatolophia-ectrapelaria,Sometolephia ectrapelaria-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,,,,,,,,,,
spaelotis-bicava,Spaelotis bicava-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,"Chumstick Mtn., 2mS",WA,47.62,-120.45,4033,1992,5,30,A. & L. G. Crabo,
spaelotis-bicava,Spaelotis bicava-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,"Chumstick Mtn., 2mS",WA,47.62,-120.45,4033,1992,5,30,A. & L. G. Crabo,
spaelotis-bicava,Spaelotis bicava-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,L. Roosevelt; S of Jim Mt.,WA,47.9,-118.495,2075,2004,6,24,E. & L. Crabo,
spaelotis-bicava,Spaelotis bicava-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,L. Roosevelt; S of Jim Mt.,WA,47.9,-118.495,2075,2004,6,24,E. & L. Crabo,
spaelotis-clandestina,Spaelotis clandestina-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Davis Cyn.,WA,48.23,-119.75,1470,1994,6,11,Crabo/Crabo/Coughlin,
spaelotis-clandestina,Spaelotis clandestina-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Davis Cyn.,WA,48.23,-119.75,1470,1994,6,11,Crabo/Crabo/Coughlin,
spaelotis-clandestina,Spaelotis clandestina-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,Simcoe Butte,WA,45.99,-120.66,3288,2000,7,7,L. & E. Crabo,
spaelotis-clandestina,Spaelotis clandestina-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,Simcoe Butte,WA,45.99,-120.66,3288,2000,7,7,L. & E. Crabo,
spaelotis-havilae,Spaelotis havilae-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Namorf,OR,43.774,-117.736,2637,2007,6,14,L. G. Crabo,
spaelotis-havilae,Spaelotis havilae-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Namorf,OR,43.774,-117.736,2637,2007,6,14,L. G. Crabo,
spaelotis-unicava,Spaelotis unicava-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Jackson Cr,CA,39.84,-120.66,5300,2002,6,3,LG Crabo & J Troubridge,
spaelotis-unicava,Spaelotis unicava-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Jackson Cr,CA,39.84,-120.66,5300,2002,6,3,LG Crabo & J Troubridge,
spaelotis-velicava,Spaelotis velicava-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Thompson Flats campground,ID,42.327,-113.621,7941,2010,7,15,J. & S. Shepard,
spaelotis-velicava,Spaelotis velicava-A-V.jpg,Merrill A. Peterson,2,CC BY-NC-SA 4.0,ventral,A,,Thompson Flats campground,ID,42.327,-113.621,7941,2010,7,15,J. & S. Shepard,
spaelotis-velicava,Spaelotis_velicava-B-D.jpg,Merrill A. Peterson,3,CC BY-NC-SA 4.0,dorsal,B,,,,,,,,,,,
spaelotis-velicava,Spaelotis_velicava-B-V.jpg,Merrill A. Peterson,4,CC BY-NC-SA 4.0,ventral,B,,,,,,,,,,,
spaelotis-velicava,Spaelotis_velicava-C-D.jpg,Merrill A. Peterson,5,CC BY-NC-SA 4.0,dorsal,C,,,,,,,,,,,
spaelotis-velicava,Spaelotis_velicava-C-V.jpg,Merrill A. Peterson,6,CC BY-NC-SA 4.0,ventral,C,,,,,,,,,,,
spargaloma-sexpunctata,Spargaloma sexpunctata-A-D.jpg,Merrill A. Peterson,1,CC BY-NC-SA 4.0,dorsal,A,,Sproule Cr.,BC,49.533,-117.417,2837,1990,6,23,L. G. Crabo,
